h_values,a_values,c_values,node_eccentricity,community_opinion_eccentricity,community_size
0.14723784528113285,0.12510653657630474,0.23955377713448706,0.10149976909407368,0.0205726562380361,359
0.22783893982663164,0.06012989221210343,0.10714184386059936,0.7594690909502086,0.08588436343490727,359
0.17314561292936106,0.26946881087197394,0.2969654755062039,0.5444021111559628,0.08314504568679727,282
0.022010486192880672,0.2322015339899378,0.14334205110425915,0.06997567431100132,0.08588436343490727,359
0.03544031172296455,0.07834345955238019,0.2659516164869029,0.5740351635348049,0.08314504568679727,282
0.11062341524518171,0.1998042982428326,0.11060799098421464,0.7395538540476284,0.08314504568679727,282
0.25792373356501697,0.0233860680697868,0.11358968699733257,0.5779430972858872,0.08588436343490727,359
0.18224138828510636,0.11800438076082381,0.1672898569307945,0.16901724612820818,0.08588436343490727,359
0.2751301443685023,0.1672518759145046,0.02888031081321444,0.16394106325333846,0.08314504568679727,282
0.12975917062331224,0.06797663755907313,0.18714275421720078,0.11067686318847808,0.0205726562380361,359
0.1242284521747394,0.20400301743430133,0.10062830279076823,0.7386615777548152,0.0205726562380361,359
0.11957300674312801,0.25970793133243103,0.2079326663143419,0.1623807329330726,0.08588436343490727,359
0.01654478952588389,0.1870432351983856,0.20029002423173228,0.16461656959921844,0.08588436343490727,359
0.24223130073269775,0.14525169907442192,0.057191947797868174,0.45046224193767553,0.08588436343490727,359
0.266467146974041,0.11509908366064309,0.18413716189644871,0.054678130528588206,0.0205726562380361,359
0.27370479287513483,0.2070990717452761,0.10243931583881985,0.31035792836199516,0.08588436343490727,359
0.05744259478187541,0.17577564226148557,0.19384417893229708,0.7310278928555216,0.08314504568679727,282
0.15549426545992354,0.24843663276122213,0.2694237210041211,0.3453368176970563,0.08588436343490727,359
0.15628251617395025,0.07823767225727475,0.025300527260171735,0.6318432769935498,0.0205726562380361,359
0.20780981287383762,0.26564050337322437,0.032563183902230446,0.35644768228014395,0.08314504568679727,282
0.17886556477001703,0.1676107563136262,0.03043358208995254,0.18270911238324913,0.08314504568679727,282
0.0871510000961628,0.05355223791752164,0.0627541089224959,0.31346366243623436,0.08314504568679727,282
0.2281340009566144,0.16891968605764157,0.23254540786957903,0.5943541583424781,0.0205726562380361,359
0.10287045929536608,0.19215650171308885,0.029889198009131153,0.2413999769881801,0.0205726562380361,359
0.10358066416212151,0.16313502924518905,0.2542038999644435,0.7858853271786826,0.0205726562380361,359
0.2555306122046976,0.27753930476002964,0.18655611719431295,0.10659951337482124,0.08314504568679727,282
0.04534975971475779,0.12074566482158866,0.04886943498396975,0.7710329514959965,0.08314504568679727,282
0.27474738936814647,0.11871699544100321,0.11051511890993115,0.07960815223715552,0.08588436343490727,359
